    3071,   0.749741,   0.843863,  -0.035830
    3087,   0.567845,   0.967649,  -0.079778
    3102,   0.425258,   1.032595,   0.060245
    3118,   0.359580,   1.121711,   0.172069
    3134,   0.291705,   1.215833,   0.249344
    3149,   0.303668,   1.300189,   0.232375
    3165,   0.353720,   1.340231,   0.227248
    3180,   0.409876,   1.380760,   0.220411
    3196,   0.390100,   1.255753,   0.255082
    3212,   0.343222,   1.147348,   0.235305
    3227,   0.287920,   1.020631,   0.244827
    3243,   0.287554,   1.038455,   0.177196
    3259,   0.325154,   1.038332,   0.188305
    3274,   0.213087,   0.792224,   0.268022
    3290,   0.344442,   0.684917,   0.198682
    3305,   0.415492,   0.716169,   0.004700
    3321,   0.398157,   0.583104,   0.025575
    3337,   0.456510,   0.347494,   0.182079
    3352,   0.510224,  -1.490264,   0.305133
    3368,   0.594458,  -0.076848,  -0.073796
    3384,   1.205091,  -0.483855,   0.028749
    3399,   0.436733,  -0.520967,  -0.139230
    3415,   3.138558,   0.084539,   0.056095
    3430,   3.172984,   0.010560,   0.062931
    3446,   3.137338,   0.000549,   0.035830
    3462,   1.611610,  -0.834707,  -0.275468
    3477,   0.510712,  -0.950681,  -0.773057
    3493,   0.878411,  -0.461393,  -0.851676
    3509,   1.229018,  -0.356650,  -0.854850
    3524,   1.558262,  -0.312946,  -0.708600
    3540,   1.507355,  -0.269243,  -0.307697
    3555,   1.365012,  -0.259720,  -0.055240
    3571,   1.063480,  -0.226027,   0.553195
    3586,   0.990722,  -0.831655,   0.272783
    3602,   0.937252,  -0.948972,   0.092474
    3618,   0.760728,  -1.015504,   0.108954
    3634,   0.418422,  -0.946408,   0.418422
    3649,   0.147409,  -1.034670,   0.561985
    3665,   0.053043,  -1.233046,   0.574437
    3680,   0.083318,  -1.402612,   0.574193
    3696,   0.091986,  -1.453519,   0.558933
    3712,   0.090521,  -1.459257,   0.519258
    3727,   0.125191,  -1.453153,   0.466032
    3743,   0.165721,  -1.428005,   0.393029
    3759,   0.206983,  -1.452176,   0.323689
    3774,   0.253617,  -1.474882,   0.354453
    3790,   0.276933,  -1.240371,   0.446499
    3805,   0.391809,  -1.137948,   0.367637
    3821,   0.438686,  -1.109382,   0.209669
    3837,   0.410364,  -0.998535,   0.208448
    3852,   0.131295,  -0.691265,   0.416346
    3868,   0.206983,  -0.305378,   0.556125
    3883,   0.258744,  -0.063664,   0.680156
    3899,   0.223585,   0.044009,   0.524629
    3915,   1.926082,   4.000183,   0.080754
    3930,   1.368186,   2.686382,  -0.744980
    3946,   0.636452,  -0.526094,   0.319783
    3961,   0.704328,  -0.484588,   0.354209
    3977,   1.259782,  -0.091741,   0.441128
    3993,   1.285662,   0.108222,   0.401086
    4008,   0.939205,  -0.063908,   0.281694
    4024,   0.428676,   0.555515,  -0.145822
    4040,   0.649393,   1.307026,  -0.742294
    4055,   0.795642,   0.736922,  -0.159250
    4071,   0.794909,   0.646829,  -0.103827
