You entered a buffer length of 3
RAW, 1.005860, 0.103705, 0.129952, AVG ,1.025840, 0.117866, 0.100979
RAW, 0.990600, 0.075261, 0.153269, AVG ,1.007121, 0.102810, 0.127185
RAW, 0.995483, 0.052188, 0.149362, AVG ,0.997314, 0.077051, 0.144194
RAW, 1.013306, 0.082586, 0.097113, AVG ,0.999796, 0.070012, 0.133248
RAW, 1.003296, 0.107123, 0.075017, AVG ,1.004028, 0.080632, 0.107164
RAW, 1.020753, 0.115791, 0.054264, AVG ,1.012452, 0.101833, 0.075465
RAW, 1.023439, 0.113837, 0.014710, AVG ,1.015829, 0.112250, 0.047997
RAW, 1.016114, 0.115180, 0.018373, AVG ,1.020102, 0.114936, 0.029116
RAW, 1.046878, 0.128121, 0.024110, AVG ,1.028810, 0.119046, 0.019064
RAW, 1.036501, 0.104193, 0.060612, AVG ,1.033164, 0.115831, 0.034365
RAW, 1.043582, 0.138863, 0.051334, AVG ,1.042320, 0.123726, 0.045352
RAW, 1.036867, 0.150705, 0.011292, AVG ,1.038983, 0.131254, 0.041079
RAW, 1.042239, 0.206372, -0.048770, AVG ,1.040896, 0.165313, 0.004619
RAW, 1.028932, 0.232741, -0.092596, AVG ,1.036013, 0.196606, -0.043358
RAW, 0.996338, 0.246658, -0.121528, AVG ,1.022503, 0.228590, -0.087631
RAW, 0.976683, 0.271196, -0.152780, AVG ,1.000651, 0.250198, -0.122301
RAW, 0.956540, 0.292559, -0.187450, AVG ,0.976520, 0.270138, -0.153919
RAW, 0.941891, 0.348471, -0.239456, AVG ,0.958371, 0.304075, -0.193229
RAW, 0.894159, 0.408533, -0.304035, AVG ,0.930863, 0.349854, -0.243647
RAW, 0.849600, 0.437222, -0.361533, AVG ,0.895217, 0.398075, -0.301675
RAW, 0.841665, 0.445767, -0.409632, AVG ,0.861808, 0.430507, -0.358400
RAW, 0.823354, 0.458219, -0.480193, AVG ,0.838206, 0.447069, -0.417119
RAW, 0.767076, 0.447598, -0.551486, AVG ,0.810698, 0.450528, -0.480437
RAW, 0.734969, 0.400964, -0.625587, AVG ,0.775133, 0.435594, -0.552422
RAW, 0.691387, 0.499359, -0.685772, AVG ,0.731144, 0.449307, -0.620948
